lat,lon,name,admin1,admin2,cc
40.12167,20.0275,Kardhiq,Gjirokaster,Rrethi i Gjirokastres,AL
41.83889,20.36667,Kalis,Kukes,Rrethi i Kukesit,AL
42.1875,20.0025,Iballe,Shkoder,Rrethi i Pukes,AL
41.15667,20.39722,Hotolisht,Elbasan,Rrethi i Librazhdit,AL
40.60833,20.91417,Hocisht,Korce,Rrethi i Devollit,AL
40.86972,20.18444,Gramsh,Elbasan,Rrethi i Gramshit,AL
41.14556,20.24,Gostime,Elbasan,Rrethi i Elbasanit,AL
42.2475,20.38028,Golaj,Kukes,Rrethi i Hasit,AL
41.53444,20.45,Gjorica e Siperme,Diber,Rrethi i Bulqizes,AL
40.07583,20.13889,Gjirokaster,Gjirokaster,,AL
41.0225,20.18889,Gjinar,Elbasan,Rrethi i Elbasanit,AL
42.11806,20.43583,Gjinaj,Kukes,Rrethi i Hasit,AL
41.04306,20.02972,Gjergjan,Elbasan,Rrethi i Elbasanit,AL
41.93778,20.01111,Gjegjan,Shkoder,Rrethi i Pukes,AL
41.67972,20.33139,Fushe-Muhurr,Diber,Rrethi i Dibres,AL
41.80611,20.23194,Fushe-Lure,Diber,Rrethi i Dibres,AL
41.76056,20.34111,Fushe-Cidhne,Diber,Rrethi i Dibres,AL
41.52194,20.28222,Fushe-Bulqize,Diber,Rrethi i Bulqizes,AL
42.06222,20.01667,Fushe-Arrez,Shkoder,Rrethi i Pukes,AL
40.36889,20.42444,Frasher,Gjirokaster,Rrethi i Permetit,AL
42.26056,20.01694,Fierze,Shkoder,Rrethi i Pukes,AL
42.16694,20.35083,Fajze,Kukes,Rrethi i Hasit,AL
40.33778,20.67889,Erseke,Korce,Rrethi i Kolonjes,AL
41.1125,20.08222,Elbasan,Elbasan,,AL
40.58333,20.79222,Drenove,Korce,Rrethi i Korces,AL
40.65139,20.81361,Dishnice,Korce,,AL
40.0325,20.17333,Dervician,Gjirokaster,Rrethi i Gjirokastres,AL
41.67361,20.05833,Derjan,Diber,Rrethi i Matit,AL
40.62917,20.25111,Gjerbes,Berat,,AL
40.50417,20.22722,Corovode,Berat,Rrethi i Skraparit,AL
40.4175,20.55028,Clirim,Korce,Rrethi i Kolonjes,AL
40.85139,20.725,Cerava,Korce,Rrethi i Pogradecit,AL
40.42056,20.26056,Cepan,Berat,Rrethi i Skraparit,AL
40.11806,20.54083,Carshove,Gjirokaster,Rrethi i Permetit,AL
41.87833,20.50472,Kokaj,Kukes,Rrethi i Kukesit,AL
40.445,20.00472,Buz,Gjirokaster,Rrethi i Tepelenes,AL
41.87861,20.42194,Bushtrice,Kukes,Rrethi i Kukesit,AL
41.61028,20.00889,Burrel,Diber,Rrethi i Matit,AL
41.49167,20.22194,Bulqize,Diber,Rrethi i Bulqizes,AL
42.32639,20.07639,Bujan,Kukes,Rrethi i Tropojes,AL
41.105,20.0225,Bradashesh,Elbasan,Rrethi i Elbasanit,AL
41.86139,20,Blinisht,Lezhe,Rrethi i Lezhes,AL
42.16056,20.19194,Blerim,Shkoder,Rrethi i Pukes,AL
40.6275,20.99,Bilisht,Korce,Rrethi i Devollit,AL
41.99472,20.4125,Bicaj,Kukes,Rrethi i Kukesit,AL
40.84583,20.65722,Dardhas,Korce,Rrethi i Pogradecit,AL
40.27778,20.61833,Barmash,Korce,Rrethi i Kolonjes,AL
40.41667,20.13444,Ballaban,Gjirokaster,Rrethi i Permetit,AL
41.91306,20.28833,Arren,Kukes,Rrethi i Kukesit,AL
41.73583,20.32417,Arras,Diber,Rrethi i Dibres,AL
42.26472,20.02694,Fierze,Kukes,Rrethi i Tropojes,AL
42.31,20.20278,Bytyc,Kukes,Rrethi i Tropojes,AL
41.19694,20.33556,Librazhd-Qender,Elbasan,Rrethi i Librazhdit,AL
41.19639,20.05972,Funare,Elbasan,Rrethi i Elbasanit,AL
40.71806,20.43806,Moglice,Korce,Rrethi i Korces,AL
40.57111,20.15,Bogove,Berat,Rrethi i Skraparit,AL
40.27917,20.2725,Piskove,Gjirokaster,Rrethi i Permetit,AL
39.99222,19.91389,Lukove,Vlore,Rrethi i Sarandes,AL
40.70917,19.64972,Zharrez,Fier,Rrethi i Fierit,AL
41.70778,19.68917,Zejmen,Lezhe,Rrethi i Lezhes,AL
41.38944,19.8275,Zall-Herr,Tirane,Rrethi i Tiranes,AL
41.42972,19.93028,Zall-Bastar,Tirane,Rrethi i Tiranes,AL
41.34444,19.5475,Xhafzotaj,Durres,Rrethi i Durresit,AL
42.02806,19.54778,Vukatane,Shkoder,,AL
40.20972,19.69083,Vranisht,Vlore,Rrethi i Vlores,AL
41.39083,19.655,Vore,Tirane,Rrethi i Tiranes,AL
40.46667,19.48972,Vlore,Vlore,,AL
41.87833,19.40556,Velipoje,Shkoder,Rrethi i Shkodres,AL
40.70167,19.93222,Velabisht,Berat,Rrethi i Beratit,AL
41.29917,19.74417,Vaqarr,Tirane,Rrethi i Tiranes,AL
40.76889,19.87778,Ura Vajgurore,Berat,Rrethi i Beratit,AL
41.87528,19.79472,Ungrej,Lezhe,Rrethi i Lezhes,AL
41.68278,19.89333,Ulez,Diber,Rrethi i Matit,AL
40.76306,19.43278,Topoje,Fier,Rrethi i Fierit,AL
41.3275,19.81889,Tirana,Tirane,,AL
41.5475,19.67778,Thumane,Durres,Rrethi i Krujes,AL
41.04,19.61417,Terbuf,Fier,,AL
41.18,19.5425,Synej,Tirane,Rrethi i Kavajes,AL
41.38056,19.53778,Sukth,Durres,Rrethi i Durresit,AL
40.75111,19.7375,Strum,Fier,Rrethi i Fierit,AL
40.64806,19.86806,Sinje,Berat,Rrethi i Beratit,AL
41.06889,19.69944,Sinaballaj,Tirane,Rrethi i Kavajes,AL
42.06828,19.51258,Shkoder,Shkoder,Rrethi i Shkodres,AL
41.34556,19.56722,Shijak,Durres,Rrethi i Durresit,AL
41.02417,19.81611,Sheze,Elbasan,Rrethi i Peqinit,AL
41.69083,19.65333,Shenkoll,Lezhe,Rrethi i Lezhes,AL
41.81361,19.59389,Shengjin,Lezhe,,AL
41.18333,19.53333,Shengjergj,Tirane,Rrethi i Tiranes,AL
40.99861,19.94778,Shales,Elbasan,Rrethi i Elbasanit,AL
42.29944,19.805,Nicaj-Shale,Shkoder,Rrethi i Shkodres,AL
40.39639,19.72972,Sevaster,Vlore,Rrethi i Vlores,AL
41.63528,19.755,Selite,Lezhe,Rrethi i Mirdites,AL
42.45139,19.89167,Valbone,Kukes,Rrethi i Tropojes,AL
40.53056,19.63583,Selenice,Vlore,Rrethi i Vlores,AL
40.67083,19.69833,Ruzhdie,Fier,Rrethi i Fierit,AL
41.77444,19.78611,Rubik,Lezhe,Rrethi i Mirdites,AL
41.07639,19.66528,Rrogozhine,Tirane,Rrethi i Kavajes,AL
41.7675,19.87556,Rreshen,Lezhe,Rrethi i Mirdites,AL
41.32278,19.51028,Rrashbull,Durres,Rrethi i Durresit,AL
40.96778,19.82111,Rrasa e Siperme,Elbasan,Rrethi i Elbasanit,AL
42.04444,19.97056,Rrape,Shkoder,Rrethi i Pukes,AL
40.7375,19.70222,Roskovec,Fier,Rrethi i Fierit,AL
40.88639,19.51139,Remas,Fier,Rrethi i Lushnjes,AL
42.05306,19.83722,Qerret,Shkoder,Rrethi i Pukes,AL
42.08972,19.895,Qelez,Shkoder,Rrethi i Pukes,AL
42.04444,19.89972,Puke,Shkoder,Rrethi i Pukes,AL
40.21333,19.94472,Progonat,Gjirokaster,Rrethi i Tepelenes,AL
41.42722,19.67278,Preze,Tirane,Rrethi i Tiranes,AL
40.78028,19.84417,Poshnje,Berat,Rrethi i Beratit,AL
40.69917,19.57444,Portez,Fier,Rrethi i Fierit,AL
41.2175,19.69611,Peza e Madhe,Tirane,Rrethi i Tiranes,AL
41.25306,19.85306,Petrele,Tirane,Rrethi i Tiranes,AL
41.05,19.79917,Perparim,Elbasan,Rrethi i Peqinit,AL
40.77889,19.92306,Perondi,Berat,Rrethi i Kucoves,AL
41.04611,19.75111,Peqin,Elbasan,Rrethi i Peqinit,AL
40.64278,19.65083,Patos Fshat,Fier,,AL
40.68333,19.61944,Patos,Fier,Rrethi i Fierit,AL
41.35389,19.80667,Paskuqan,Tirane,Rrethi i Tiranes,AL
41.05167,19.96083,Paper,Elbasan,Rrethi i Elbasanit,AL
41.05472,19.8375,Pajove,Elbasan,Rrethi i Peqinit,AL
40.74389,19.93528,Otllak,Berat,Rrethi i Beratit,AL
40.32528,19.47139,Orikum,Vlore,Rrethi i Vlores,AL
40.625,19.46694,Novosele,Vlore,Rrethi i Vlores,AL
41.44417,19.74833,Nikel,Durres,Rrethi i Krujes,AL
42.24444,19.75806,Nicaj-Shosh,Shkoder,Rrethi i Shkodres,AL
40.64444,19.7925,Ngracan,Fier,Rrethi i Mallakastres,AL
41.26389,19.65583,Ndroq,Tirane,Rrethi i Tiranes,AL
41.68389,19.71556,Milot,Lezhe,Rrethi i Kurbinit,AL
40.35167,19.98028,Memaliaj,Gjirokaster,Rrethi i Tepelenes,AL
40.75361,19.57944,Mbrostar-Ure,Fier,Rrethi i Fierit,AL
41.42861,19.59306,Manze,Durres,Rrethi i Durresit,AL
41.5775,19.69222,Mamurras,Lezhe,Rrethi i Kurbinit,AL
41.37917,19.6075,Maminas,Durres,Rrethi i Durresit,AL
41.1275,19.57389,Luzi i Vogel,Tirane,Rrethi i Kavajes,AL
40.94194,19.705,Lushnje,Fier,Rrethi i Lushnjes,AL
40.44278,19.95444,Luftinje,Gjirokaster,Rrethi i Tepelenes,AL
40.83444,19.55222,Libofshe,Fier,Rrethi i Fierit,AL
41.78361,19.64361,Lezhe,Lezhe,,AL
40.67611,19.48972,Levan,Fier,Rrethi i Fierit,AL
42.29472,19.93167,Lekbibaj,Kukes,Rrethi i Tropojes,AL
41.11444,19.60972,Lekaj,Tirane,Rrethi i Kavajes,AL
41.63556,19.71306,Lac,Lezhe,Rrethi i Kurbinit,AL
40.47333,19.76639,Kute,Fier,Rrethi i Mallakastres,AL
40.78389,19.78667,Kutalli,Berat,Rrethi i Beratit,AL
40.7175,19.74556,Kurjan,Fier,Rrethi i Fierit,AL
40.72667,19.68667,Kuman,Fier,Rrethi i Fierit,AL
40.80028,19.91667,Kucove,Berat,Rrethi i Kucoves,AL
42.03972,19.52528,Kuc,Shkoder,Rrethi i Malesia e Madhe,AL
41.10056,19.5275,Kryevidh,Tirane,Rrethi i Kavajes,AL
40.87194,19.68083,Krutja e Poshtme,Fier,Rrethi i Lushnjes,AL
41.50917,19.79278,Kruje,Durres,Rrethi i Krujes,AL
41.21556,19.97139,Krrabe,Tirane,Rrethi i Tiranes,AL
40.43861,19.84444,Krahes,Gjirokaster,Rrethi i Tepelenes,AL
40.83083,19.90056,Kozare,Berat,Rrethi i Kucoves,AL
40.38944,19.60222,Kote,Vlore,Rrethi i Vlores,AL
42.21361,19.43639,Koplik,Shkoder,Rrethi i Malesia e Madhe,AL
41.58167,19.98556,Kombesi,Diber,Rrethi i Matit,AL
40.82417,19.60389,Kolonje,Fier,Rrethi i Lushnjes,AL
41.78667,19.67611,Kolc,Lezhe,Rrethi i Lezhes,AL
41.18556,19.55694,Kavaje,Tirane,Rrethi i Kavajes,AL
41.40306,19.51806,Katundi i Ri,Durres,Rrethi i Durresit,AL
42.3525,19.48917,Kastrat,Shkoder,Rrethi i Malesia e Madhe,AL
41.34972,19.71028,Kashar,Tirane,Rrethi i Tiranes,AL
41.06306,19.71611,Karine,Elbasan,Rrethi i Peqinit,AL
40.92194,19.71778,Karbunara e Vogel,Fier,Rrethi i Lushnjes,AL
41.38167,19.76028,Kamez,Tirane,Rrethi i Tiranes,AL
41.84889,19.68694,Kallmeti i Madh,Lezhe,Rrethi i Lezhes,AL
41.41806,19.82139,Kallmet,Tirane,,AL
40.59,19.77833,Kalenje,Fier,Rrethi i Mallakastres,AL
40.91417,19.88944,Kajan,Elbasan,Rrethi i Elbasanit,AL
41.89333,19.89861,Kacinar,Lezhe,Rrethi i Mirdites,AL
41.54528,19.6,Ishem,Durres,Rrethi i Durresit,AL
40.97167,19.78972,Hysgjokaj,Fier,Rrethi i Lushnjes,AL
42.36194,19.44417,Hot,Shkoder,Rrethi i Malesia e Madhe,AL
40.10167,19.74472,Himare,Vlore,Rrethi i Vlores,AL
41.18028,19.60694,Helmas,Tirane,Rrethi i Kavajes,AL
40.56194,19.73583,Hekal,Fier,Rrethi i Mallakastres,AL
41.48278,19.69972,Hasan,Durres,Rrethi i Krujes,AL
41.95306,19.63778,Hajmel,Shkoder,Rrethi i Shkodres,AL
41.53611,19.99083,Gurra e Vogel,Diber,Rrethi i Matit,AL
42.045,19.57472,Guri i Zi,Shkoder,Rrethi i Shkodres,AL
42.15917,19.51889,Gruemire,Shkoder,Rrethi i Malesia e Madhe,AL
40.55194,19.77833,Greshice,Fier,Rrethi i Mallakastres,AL
40.92944,19.9475,Grekan,Elbasan,Rrethi i Elbasanit,AL
40.88806,19.58583,Gradishte,Fier,Rrethi i Lushnjes,AL
41.15194,19.96361,Gracen,Elbasan,Rrethi i Elbasanit,AL
40.95306,19.58083,Grabjan,Fier,Rrethi i Lushnjes,AL
41.09056,19.62472,Gose e Madhe,Tirane,Rrethi i Kavajes,AL
40.96778,19.68528,Golem,Fier,Rrethi i Lushnjes,AL
41.02556,19.72389,Gjocaj,Elbasan,Rrethi i Peqinit,AL
41.33306,19.57806,Gjepalaj,Durres,Rrethi i Durresit,AL
41.65028,19.62,Fushekuqe,Lezhe,Rrethi i Kurbinit,AL
41.47833,19.71778,Fushe-Kruje,Durres,Rrethi i Krujes,AL
40.5,19.81667,Fratar,Fier,Rrethi i Mallakastres,AL
40.65583,19.5025,Frakulla e Madhe,Fier,Rrethi i Fierit,AL
40.86722,19.78528,Fier-Shegan,Fier,Rrethi i Lushnjes,AL
40.71667,19.56667,Fier-Cifci,Fier,,AL
40.72389,19.55611,Fier,Fier,,AL
41.30556,19.86694,Farka e Madhe,Tirane,Rrethi i Tiranes,AL
41.32306,19.44139,Durres,Durres,,AL
40.60056,19.70083,Drenove,Fier,Rrethi i Mallakastres,AL
40.99667,19.52944,Divjake,Fier,Rrethi i Lushnjes,AL
40.74556,19.49389,Dermenas,Fier,Rrethi i Fierit,AL
42.01,19.62472,Vau i Dejes,Shkoder,Rrethi i Shkodres,AL
41.39361,19.91583,Dajt,Tirane,Rrethi i Tiranes,AL
41.99167,19.41056,Dajc,Shkoder,Rrethi i Shkodres,AL
41.91556,19.60444,Dajc,Lezhe,Rrethi i Lezhes,AL
40.73028,19.79056,Cukalat,Berat,Rrethi i Beratit,AL
41.50944,19.84583,Cudhi Zall,Durres,Rrethi i Krujes,AL
41.03167,19.97583,Cerrik,Elbasan,Rrethi i Elbasanit,AL
40.60333,19.62611,Cakran,Fier,Rrethi i Fierit,AL
42.11944,19.89972,Bushat,Shkoder,Rrethi i Shkodres,AL
40.81806,19.64083,Bubullime,Fier,Rrethi i Lushnjes,AL
41.47417,19.65167,Bubq,Durres,Rrethi i Krujes,AL
40.26778,19.66917,Brataj,Vlore,Rrethi i Vlores,AL
41.24528,19.90111,Berzhite,Tirane,Rrethi i Tiranes,AL
41.38,19.6875,Berxull,Tirane,Rrethi i Tiranes,AL
42.01528,19.48167,Berdica e Madhe,Shkoder,Rrethi i Shkodres,AL
40.70583,19.95222,Berat,Berat,Rrethi i Beratit,AL
40.975,19.88194,Belsh,Elbasan,Rrethi i Elbasanit,AL
41.63194,19.92917,Baz,Diber,Rrethi i Matit,AL
40.82472,19.83917,Banaj,Berat,,AL
40.59889,19.73472,Ballsh,Fier,Rrethi i Mallakastres,AL
40.99528,19.76528,Ballagat,Fier,Rrethi i Lushnjes,AL
41.21389,19.79694,Baldushk,Tirane,Rrethi i Tiranes,AL
40.53639,19.59611,Armen,Vlore,Rrethi i Vlores,AL
40.59444,19.80667,Aranitas,Fier,Rrethi i Mallakastres,AL
40.8575,19.75528,Allkaj,Fier,Rrethi i Lushnjes,AL
41.24583,19.53472,Golem,Tirane,Rrethi i Kavajes,AL
41.81917,19.64028,Balldreni i Ri,Lezhe,Rrethi i Lezhes,AL
42.16222,19.49667,Grude-Fushe,Shkoder,Rrethi i Malesia e Madhe,AL
40.92056,19.84694,Fierze,Elbasan,Rrethi i Elbasanit,AL
40.72667,19.75722,Dushk,Fier,Rrethi i Lushnjes,AL
40.5475,19.84806,Selite,Fier,Rrethi i Mallakastres,AL
40.45694,19.64361,Vllahine,Vlore,Rrethi i Vlores,AL
42.35734,20.07679,Bajram Curri,Kukes,Rrethi i Tropojes,AL
39.63732,45.51162,Zarrit'ap',Vayots' Dzori Marz,,AM
39.8212,45.04063,Zangakatun,Ararat,,AM
39.90611,44.73171,Goravan,Ararat,,AM
39.83799,44.62531,Yeghegnavan,Ararat,,AM
39.76389,45.33239,Yeghegnadzor,Vayots' Dzori Marz,,AM
39.96515,44.55937,Vostan,Ararat,,AM
39.88114,44.64917,Vosketap',Ararat,,AM
39.79236,45.36389,Vernashen,Vayots' Dzori Marz,,AM
39.53557,46.31221,Verishen,Syunik'i Marz,,AM
39.91421,44.72217,Vedi,Ararat,,AM
39.691,45.46653,Vayk',Vayots' Dzori Marz,,AM
39.55792,46.47723,Tegh,Syunik'i Marz,,AM
39.79759,44.77397,Surenavan,Vayots' Dzori Marz,,AM
39.90802,44.66721,Sisavan,Ararat,,AM
39.4367,46.31787,Shinuhayr,Syunik'i Marz,,AM
39.93845,44.56973,Shahumyan,Ararat,,AM
39.83568,45.30186,Shatin,Vayots' Dzori Marz,,AM
39.56253,45.91433,Shaghat,Syunik'i Marz,,AM
39.76022,45.17907,Rrind,Vayots' Dzori Marz,,AM
39.8312,44.66899,Noyakert,Ararat,,AM
39.97167,44.53317,Mrgavan,Ararat,,AM
38.90292,46.24458,Meghri,Syunik'i Marz,,AM
39.73758,45.39004,Malishka,Vayots' Dzori Marz,,AM
39.51224,46.43284,Khndzoresk,Syunik'i Marz,,AM
39.20755,46.40576,Kapan,Syunik'i Marz,,AM
39.84173,45.6723,Jermuk,Vayots' Dzori Marz,,AM
39.51288,46.33816,Goris,Syunik'i Marz,,AM
39.78123,45.35043,Gladzor,Vayots' Dzori Marz,,AM
39.76306,45.30664,Getap',Vayots' Dzori Marz,,AM
39.27059,46.3572,Dzorastan,Syunik'i Marz,,AM
39.97653,44.52649,Dalar,Ararat,,AM
39.99157,44.49681,Burastan,Ararat,,AM
39.53491,46.30732,Brun,Syunik'i Marz,,AM
39.49742,45.97241,Brrnakot',Syunik'i Marz,,AM
39.97726,44.51394,Berkanush,Ararat,,AM
39.95436,44.60229,Aygezard,Ararat,,AM
39.95845,44.59981,Aygepat,Ararat,,AM
39.87327,44.66984,Aygavan,Ararat,,AM
39.8536,44.6793,Avshar,Ararat,,AM
39.46405,45.97047,Hats'avan,Syunik'i Marz,,AM
39.96144,44.54447,Artashat,Ararat,,AM
39.87181,45.36002,Yeghegis,Vayots' Dzori Marz,,AM
39.76532,44.80902,Armash,Vayots' Dzori Marz,,AM
39.71913,45.17991,Areni,Vayots' Dzori Marz,,AM
39.83166,44.70489,Ararat,Ararat,,AM
39.57017,45.94123,Angeghakot',Syunik'i Marz,,AM
39.78222,45.22753,Aghavnadzor,Vayots' Dzori Marz,,AM
39.73405,45.35274,Agarakadzor,Vayots' Dzori Marz,,AM
39.20684,46.5446,Agarak,Syunik'i Marz,,AM
39.90195,44.6514,Aralez,Ararat,,AM
40.66013,43.88819,Horrom,Shirak,,AM
40.03351,44.17709,Margara,Armavir,,AM
40.51083,44.42889,Zovuni,Aragatsotn,,AM
40.56693,44.78827,Zovaber,Geghark'unik'i Marz,,AM
40.09109,44.39209,Zorak,Ararat,,AM
40.2595,44.73086,Zarr,Kotayk'i Marz,,AM
40.18111,44.51361,Yerevan,Yerevan,,AM
40.7,43.75,Yerazgavors,Shirak,,AM
40.07167,44.21619,Yeraskhahun,Armavir,,AM
40.20428,45.19209,Yeranos,Geghark'unik'i Marz,,AM
40.90302,44.63155,Yeghegnut,Lorri,,AM
40.09186,44.16018,Yeghegnut,Armavir,,AM
40.16557,44.29462,Ejmiatsin,Armavir,,AM
40.32053,44.48139,Yeghvard,Kotayk'i Marz,,AM
40.27678,44.29509,Voskevaz,Aragatsotn,,AM
41.12081,45.06381,Voskevan,Tavush,,AM
40.76426,43.77474,Voskehask,Shirak,,AM
40.13328,45.25068,Verin Getashen,Geghark'unik'i Marz,,AM
40.02434,44.59038,Verin Dvin,Ararat,,AM
39.99046,44.58546,Verin Artashat,Ararat,,AM
41.16838,44.75811,Verin Akhtala,Lorri,,AM
40.5534,44.9069,Varser,Geghark'unik'i Marz,,AM
40.18272,45.7311,Vardenis,Geghark'unik'i Marz,,AM
40.13928,45.43342,Vardenik,Geghark'unik'i Marz,,AM
40.57549,45.39769,Vahan,Geghark'unik'i Marz,,AM
40.13578,45.32879,Vaghashen,Geghark'unik'i Marz,,AM
40.90698,44.60873,Vahagni,Lorri,,AM
40.34869,44.37252,Ushi,Aragatsotn,,AM
41.06778,44.39628,Urrut,Lorri,,AM
40.15701,45.46132,Tsovinar,Geghark'unik'i Marz,,AM
40.47089,45.05879,Tsovazard,Geghark'unik'i Marz,,AM
40.18254,45.63286,Tsovak,Geghark'unik'i Marz,,AM
40.63029,44.95738,Tsovagyugh,Geghark'unik'i Marz,,AM
40.18075,44.27026,Tsaghkunk',Armavir,,AM
40.63428,44.22241,Tsaghkahovit,Aragatsotn,,AM
40.79849,44.10144,Tsaghkaber,Lorri,,AM
40.53259,44.72025,Tsaghkadzor,Kotayk'i Marz,,AM
40.1382,45.19096,T'azagyugh,Geghark'unik'i Marz,,AM
41.12072,44.28462,Tashir,Lorri,,AM
40.07015,44.07476,Tandzut,Armavir,,AM
40.38428,43.87387,T'alin,Aragatsotn,,AM
40.83221,44.26731,Spitak,Lorri,,AM
40.66105,44.01551,Spandaryan,Shirak,,AM
40.10712,44.05108,Sovetakan,Armavir,,AM
40.46439,44.70796,Solak,Kotayk'i Marz,,AM
40.06023,44.38649,Sis,Ararat,,AM
41.14693,44.84043,Shnogh,Lorri,,AM
40.84042,43.91582,Shirak,Shirak,,AM
40.48296,44.383,Shenavan,Aragatsotn,,AM
40.05486,43.92876,Shenavan,Armavir,,AM
40.5484,44.94868,Sevan,Geghark'unik'i Marz,,AM
40.29053,45.13059,Sarukhan,Geghark'unik'i Marz,,AM
41.03531,45.14486,Sarigyugh,Tavush,,AM
40.66992,43.86915,Saratak,Shirak,,AM
40.77487,44.2222,Saramech,Lorri,,AM
40.87043,44.21407,Sarahart',,,AM
40.18516,44.24331,Samaghar,Armavir,,AM
40.25576,44.58407,Ptghni,Kotayk'i Marz,,AM
40.16505,44.36328,Ptghunk',Armavir,,AM
40.03865,44.06629,Pshatavan,Armavir,,AM
40.24853,44.41631,Prroshyan,Kotayk'i Marz,,AM
40.64026,44.04666,Pokr Mantash,Shirak,,AM
40.35326,44.52319,Zoravan,Kotayk'i Marz,,AM
40.5851,43.94021,Pemzashen,Shirak,,AM
40.98248,45.36696,Parravak'ar,,,AM
40.2646,44.31456,Oshakan,Aragatsotn,,AM
40.13206,44.00969,Hoktember,Armavir,,AM
41.05321,44.61341,Odzun,Lorri,,AM
41.17244,44.99917,Noyemberyan,Tavush,,AM
40.2673,44.6563,Nor Gyugh,Kotayk'i Marz,,AM
40.32105,44.58027,Nor Geghi,Kotayk'i Marz,,AM
41.18886,44.33336,Norashen,Lorri,,AM
39.9996,44.58952,Norashen,Ararat,,AM
40.08563,43.99242,Nor Armavir,Armavir,,AM
40.02384,44.42403,Noramarg,Ararat,,AM
40.19229,44.34774,Norakert,Aragatsotn,,AM
40.37547,45.17718,Noratus,Geghark'unik'i Marz,,AM
40.14046,45.279,Nerk'in Getashen,Geghark'unik'i Marz,,AM
40.86695,45.34179,Navur,Tavush,,AM
40.06236,43.9869,Nalbandyan,Armavir,,AM
40.75767,43.99274,Musayelyan,Shirak,,AM
40.18347,44.25863,Hovtamej,Armavir,,AM
40.28523,44.54107,Mrgashen,Kotayk'i Marz,,AM
40.12462,44.06584,Mrgashat,Armavir,,AM
40.02857,44.55831,Mrganush,Ararat,,AM
40.90534,45.48838,Mosesgegh,Tavush,,AM
40.83335,44.11042,Mets Parni,Lorri,,AM
40.21825,45.76809,Mets Masrik,Geghark'unik'i Marz,,AM
40.64376,44.05653,Mets Mant'ash,Shirak,,AM
41.20156,44.22877,Metsavan,Lorri,,AM
40.07302,44.28962,Metsamor,Armavir,,AM
40.1814,44.40033,Mertsavan,Armavir,,AM
40.67259,43.95783,Meghrashen,Shirak,,AM
40.60611,44.65147,Meghradzor,Kotayk'i Marz,,AM
40.25196,44.63928,Mayakovski,Kotayk'i Marz,,AM
40.06762,44.43591,Masis,Ararat,,AM
40.13768,45.3045,Martuni,Geghark'unik'i Marz,,AM
40.05734,44.47012,Marmarashen,Ararat,,AM
40.83486,43.7779,Marmashen,Shirak,,AM
40.73381,44.68474,Margahovit,Lorri,,AM
40.57453,43.86862,Maralik,Shirak,,AM
40.84715,43.83938,Mayisyan,,,AM
40.07637,45.25507,Madina,Geghark'unik'i Marz,,AM
40.18726,44.0039,Lukashin,Armavir,,AM
40.93717,44.77142,Lorut,Lorri,,AM
40.15933,45.23467,Lichk',Geghark'unik'i Marz,,AM
40.7882,44.16024,Lernavan,Lorri,,AM
40.81538,44.39344,Lerrnapat,Lorri,,AM
40.79532,44.27435,Spitak,,,AM
40.46676,44.79249,Lerrnanist,Kotayk'i Marz,,AM
40.56118,43.93851,Lerrnakert,Shirak,,AM
40.13507,44.24541,Khoronk',Armavir,,AM
40.51757,44.9319,Lchashen,Geghark'unik'i Marz,,AM
40.45462,45.07281,Lchap',,,AM
40.27146,45.14038,Lanjaghbyur,Geghark'unik'i Marz,,AM
40.27534,44.66036,Kotayk',Kotayk'i Marz,,AM
40.29999,44.15584,Kosh,Aragatsotn,,AM
40.80456,44.4939,Vanadzor,Lorri,,AM
40.63721,44.14058,Hnaberd,Aragatsotn,,AM
40.93668,45.1821,Khasht'arrak,Tavush,,AM
40.53697,44.41046,Kasakh,Aragatsotn,,AM
40.17048,45.57785,Karchaghbyur,Geghark'unik'i Marz,,AM
40.33235,44.37665,Karbi,Aragatsotn,,AM
40.10444,45.28972,Karanlukh,Geghark'unik'i Marz,,AM
40.32407,44.69693,Kaputan,Kotayk'i Marz,,AM
40.24739,44.53511,K'anak'erravan,Yerevan,,AM
40.82572,43.95071,Kamo,Shirak,,AM
40.35398,45.12386,Gavarr,Geghark'unik'i Marz,,AM
40.15701,44.09192,Zhdanov,Armavir,,AM
40.77482,44.54596,Shahumyan,Lorri,,AM
40.87877,45.14851,Ijevan,Tavush,,AM
40.49748,44.7662,Hrazdan,Kotayk'i Marz,,AM
40.15446,44.03815,Armavir,Armavir,,AM
40.12166,44.37523,Hayanist,Armavir,,AM
40.77614,44.96847,Haghartsin,Tavush,,AM
40.7942,43.84528,Gyumri,Shirak,,AM
40.96715,44.47144,Gyulagarak,Lorri,,AM
40.12585,44.41594,Ghukasavan,Ararat,,AM
40.31091,45.67924,Geghamasar,Geghark'unik'i Marz,,AM
40.8046,44.54025,Gugark',Lorri,,AM
40.1869,44.26608,Tsiatsan,Armavir,,AM
40.13495,44.78093,Goght',Kotayk'i Marz,,AM
40.89255,44.19915,Gogaran,Lorri,,AM
40.03844,44.56369,Getazat,Ararat,,AM
40.04405,43.94203,Getashen,Armavir,,AM
40.14493,44.43054,Geghanist,Ararat,,AM
40.5634,44.8879,Geghamavan,Geghark'unik'i Marz,,AM
40.11931,44.73442,Garrni,Kotayk'i Marz,,AM
40.54031,44.86918,Gagarin,Geghark'unik'i Marz,,AM
40.39438,44.68476,Fantan,Kotayk'i Marz,,AM
40.72241,44.71769,Fioletovo,Lorri,,AM
